conglomerate_id,size,rep_firm_id,g_0,g_1,g_2,g_3,g_4,g_5,g_6,g_7,g_8,g_9,g_10,g_11,g_12,g_13,g_14,g_15,g_16,g_17,g_18,g_19,g_20,g_21,g_22,g_23,g_24,g_25,g_26,g_27,g_28,g_29,g_30,g_31,g_32,g_33,g_34,g_35,g_36,g_37,g_38,g_39,g_40,g_41,g_42,g_43,g_44,g_45,g_46,g_47,g_48,g_49,g_50,g_51,g_52,g_53,g_54,g_55,g_56,g_57,g_58,g_59,g_60,g_61,g_62,g_63
3756,3,CN47362PC,0.2473375,-0.23277134,0.21638869,-0.122864075,0.3211584,-0.29740223,-0.31355673,0.34849134,-0.33618787,-0.2587612,-0.1724832,-0.2944486,0.24631119,-0.12418758,0.19541982,-0.3123858,0.21146896,-0.34384686,0.31302726,0.31695375,0.18792342,-0.2304013,-0.38020557,0.32302135,0.23508538,0.2561026,-0.3245433,-0.083101526,-0.3043512,-0.11106758,0.4245266,-0.27547002,0.3308874,0.19810241,0.16941753,0.18026474,-0.15557395,0.30019793,0.32962003,0.28521836,0.26112565,0.24709754,-0.12555955,-0.31744635,-0.0963703,0.3287282,-0.2045964,0.25914633,0.027783567,-0.22502634,0.1618006,-0.31312734,0.3079434,-0.27982152,0.36905757,0.28493997,0.15947925,0.37688354,-0.042552087,-0.10589458,0.354257,0.1798613,0.23136644,0.0795094
3757,2,CN47363PC,-0.25826064,0.25313973,-0.1818153,0.3454119,-0.36562595,0.37671658,0.31710935,-0.26011962,0.35884467,0.39939308,-0.09183775,0.29094964,-0.2044006,-0.026463727,-0.21340194,0.036798477,-0.3189551,0.35068464,-0.12012252,-0.21229452,-0.3931567,0.31176698,0.35949057,-0.43507078,-0.18175508,-0.14981571,0.17095315,-0.044327065,0.29033726,0.34493065,-0.35167143,0.39340723,-0.13480018,-0.16174355,0.10433085,-0.18622388,0.304407,-0.41396475,-0.2226714,-0.18798217,-0.12782434,-0.22455704,0.19767123,0.14509013,0.19307698,-0.17811118,0.43657276,-0.048309967,-0.09099602,0.32662714,-0.22717503,0.21406208,-0.2421226,0.1427381,-0.26553804,-0.31342366,-0.12510876,-0.3581947,0.08948137,0.102613114,-0.1009978,0.024623282,-0.15968874,0.047284506
3758,7,CN47374PC,0.25807828,-0.24274853,0.22579686,-0.12829828,0.33509478,-0.31021783,-0.32699797,0.3634131,-0.35077175,-0.26980022,-0.179749,-0.30705655,0.25714028,-0.12964098,0.20373172,-0.32578546,0.22050026,-0.35863557,0.3264087,0.33062762,0.19591506,-0.24025637,-0.39635113,0.33690438,0.24512522,0.26724845,-0.33844823,-0.08670243,-0.31745738,-0.11571693,0.44281343,-0.2872481,0.3451581,0.20652957,0.17671193,0.18809687,-0.16217801,0.31311056,0.3438964,0.29762766,0.27240953,0.25779706,-0.13087724,-0.33110172,-0.10042189,0.3428542,-0.21334563,0.27046454,0.028883334,-0.23466764,0.16876522,-0.32676706,0.32113636,-0.29183665,0.38466972,0.29700738,0.16641368,0.39315417,-0.044480197,-0.11051091,0.36952028,0.18749775,0.24129488,0.08296601
3759,2,CN47376PC,-0.4816793,0.4683713,-0.35881713,0.5732875,-0.6757379,0.6787485,0.5942893,-0.52397263,0.65817535,0.6977138,-0.081778556,0.5462337,-0.3975769,0.003960347,-0.39522877,0.16059998,-0.5611456,0.6559743,-0.28823727,-0.43471444,-0.66390544,0.55972373,0.67752206,-0.7765827,-0.36521792,-0.31623167,0.37065446,-0.043091655,0.5511184,0.5643002,-0.67901886,0.6959687,-0.3203954,-0.31616342,0.09883648,-0.35228124,0.52419657,-0.73834157,-0.45016876,-0.38666117,-0.28692618,-0.42916787,0.35011372,0.3279761,0.33404344,-0.38289034,0.74406576,-0.15939012,-0.15371096,0.5770546,-0.40372297,0.43567201,-0.47739375,0.3197754,-0.52948475,-0.579526,-0.24554136,-0.6836495,0.1507936,0.1985037,-0.27329254,-0.02686534,-0.3293817,0.048884615
3760,8,CN47382PC,0.2322241,-0.2187324,0.20315042,-0.11521757,0.3015485,-0.27936938,-0.29464355,0.3274949,-0.31566685,-0.2432282,-0.1622595,-0.27670798,0.23107359,-0.11651408,0.18372414,-0.2935311,0.19876102,-0.32303756,0.2941982,0.29771322,0.17667834,-0.21653423,-0.35748714,0.3034865,0.22095828,0.24041921,-0.30497763,-0.07803469,-0.28590944,-0.10452547,0.39879516,-0.258897,0.31080705,0.18624455,0.15915358,0.16924414,-0.14628135,0.28202853,0.30953172,0.2677572,0.24524803,0.23204222,-0.11807703,-0.29823187,-0.0906693,0.30885148,-0.19228533,0.24322046,0.026236081,-0.21146002,0.15200067,-0.29393485,0.2893795,-0.262915,0.34708965,0.2679599,0.14972177,0.35398903,-0.039839037,-0.09939893,0.33277994,0.16911605,0.2173961,0.074645594
3761,1,CN47383PC,0.1930731,-0.18181473,0.17053524,-0.08919489,0.25009537,-0.2303891,-0.24562018,0.27613175,-0.26166767,-0.19851716,-0.14343324,-0.2308101,0.19331625,-0.1014853,0.1528749,-0.25273687,0.16258512,-0.2690791,0.25091058,0.25120598,0.14112988,-0.17836785,-0.298763,0.2495638,0.18631873,0.20317964,-0.25870088,-0.06852716,-0.23880021,-0.08026546,0.33411396,-0.21232404,0.2648255,0.15653893,0.14098927,0.14105512,-0.1179726,0.2317356,0.26067084,0.22580433,0.2083624,0.19393303,-0.09672651,-0.2534743,-0.07324073,0.2617397,-0.15379283,0.2083798,0.020514788,-0.17325178,0.12473285,-0.24757512,0.24331096,-0.22360384,0.29266614,0.22299781,0.12558688,0.2958337,-0.031528514,-0.08314506,0.28464332,0.14746091,0.18373951,0.06565929
3762,4,CN47386PC,0.23170559,-0.21825075,0.20269623,-0.11495523,0.30087572,-0.27875072,-0.29399467,0.32677454,-0.3149628,-0.24269529,-0.16190875,-0.27609932,0.23055081,-0.11625081,0.18332288,-0.2928842,0.19832502,-0.32232362,0.2935522,0.2970531,0.17629255,-0.21605846,-0.35670772,0.3028163,0.2204736,0.23988113,-0.30430636,-0.077860855,-0.28527674,-0.10430101,0.39791235,-0.2583284,0.3101181,0.18583772,0.15880144,0.16886604,-0.14596252,0.28140515,0.3088425,0.26715812,0.2447033,0.2315257,-0.117820315,-0.29757264,-0.090473704,0.30816954,-0.19186296,0.24267407,0.02618299,-0.21099457,0.15166444,-0.29327637,0.2887426,-0.26233494,0.34633598,0.26737735,0.149387,0.35320356,-0.039745957,-0.09917608,0.3320431,0.1687474,0.2169168,0.07447872
3763,3,CN47394PC,0.2474846,-0.23290798,0.21651754,-0.12293851,0.32134926,-0.29757774,-0.31374082,0.3486957,-0.3363876,-0.25891238,-0.17258272,-0.2946213,0.24645951,-0.124262266,0.19553365,-0.31256932,0.21159266,-0.3440494,0.31321055,0.31714103,0.18803287,-0.23053628,-0.3804267,0.3232115,0.23522288,0.25625524,-0.32473373,-0.08315084,-0.3045307,-0.11113126,0.42477706,-0.2756313,0.33108285,0.19821782,0.16951744,0.18037201,-0.15566438,0.30037478,0.32981557,0.28538832,0.26128018,0.24724407,-0.12563239,-0.3176334,-0.09642579,0.32892168,-0.20471622,0.25930133,0.027798628,-0.22515838,0.16189598,-0.31331414,0.30812407,-0.27998608,0.3692714,0.28510526,0.15957421,0.37710637,-0.042578492,-0.105957806,0.35446602,0.17996588,0.23150241,0.07955674
3764,3,CN47397PC,0.24202012,-0.22783199,0.21173103,-0.12017379,0.314259,-0.2910577,-0.30690247,0.34110412,-0.3289679,-0.25329617,-0.16888617,-0.28820688,0.24095011,-0.12148779,0.19130489,-0.3057521,0.20699789,-0.33652547,0.3064026,0.31018433,0.18396704,-0.22552243,-0.3722125,0.31614834,0.23011501,0.25058466,-0.31765947,-0.08131885,-0.2978628,-0.10876585,0.41547343,-0.2696391,0.32382247,0.19393043,0.16580634,0.17638734,-0.1523045,0.29380533,0.32255232,0.27907494,0.2555394,0.24180059,-0.12292696,-0.31068608,-0.0943645,0.32173494,-0.20026496,0.2535431,0.027239112,-0.22025326,0.15835266,-0.3063748,0.30141202,-0.27387324,0.36132854,0.27896583,0.15604624,0.3688285,-0.04159755,-0.103609204,0.34670067,0.17608078,0.22645122,0.07779815
3765,2,CN47403PC,0.24941339,-0.23469965,0.21820702,-0.12391435,0.3238519,-0.29987913,-0.31615454,0.35137528,-0.3390065,-0.26089472,-0.17388748,-0.29688537,0.24840415,-0.12524156,0.19702627,-0.31497556,0.21321446,-0.34670508,0.3156135,0.31959653,0.18946798,-0.23230602,-0.38332605,0.32570454,0.2370258,0.25825676,-0.32723072,-0.08379748,-0.30688426,-0.11196617,0.42806092,-0.27774638,0.33364552,0.19973114,0.17082733,0.18177848,-0.15685032,0.30269355,0.33237925,0.28761673,0.2633065,0.24916543,-0.12658732,-0.32008556,-0.09715336,0.33145836,-0.20628737,0.26133382,0.027996121,-0.22688973,0.16314666,-0.3157635,0.31049323,-0.2821437,0.37207496,0.28727227,0.16081947,0.3800282,-0.042924736,-0.10678679,0.35720694,0.18133721,0.23328532,0.08017746
3766,2,CN47406PC,0.24324512,-0.2289699,0.21280405,-0.12079357,0.31584847,-0.29251933,-0.30843547,0.34280595,-0.33063123,-0.2545552,-0.16971485,-0.28964484,0.24218519,-0.12210976,0.19225289,-0.30728036,0.20802793,-0.33821216,0.30792877,0.31174386,0.1848785,-0.22664641,-0.37405393,0.31773174,0.23126008,0.25185585,-0.31924534,-0.08172954,-0.2993576,-0.10929612,0.4175591,-0.2709824,0.32545006,0.19489156,0.16663828,0.1772806,-0.15305771,0.29527804,0.32418057,0.28049025,0.25682634,0.24302089,-0.12353345,-0.3122435,-0.094826594,0.32334602,-0.20126283,0.25483397,0.027364543,-0.22135288,0.159147,-0.30793044,0.3029167,-0.2752436,0.36310914,0.28034216,0.15683714,0.3706842,-0.041817453,-0.10413571,0.34844148,0.17695172,0.22758357,0.07819238
3767,2,CN47407PC,0.25080767,-0.23599483,0.21942833,-0.124619804,0.32566103,-0.30154276,-0.3178994,0.35331234,-0.3408997,-0.26232776,-0.17483068,-0.29852206,0.24980992,-0.1259495,0.19810528,-0.31671503,0.21438685,-0.34862489,0.31735063,0.3213716,0.19050542,-0.23358534,-0.38542196,0.32750675,0.23832911,0.25970367,-0.3290358,-0.08426493,-0.3085856,-0.11256972,0.43043482,-0.27927536,0.33549806,0.20082511,0.17177425,0.1827952,-0.15770762,0.3043698,0.33423254,0.28922763,0.2647713,0.2505544,-0.12727763,-0.32185823,-0.09767931,0.33329213,-0.20742315,0.26280308,0.028138887,-0.22814131,0.16405077,-0.31753415,0.31220585,-0.28370345,0.37410164,0.2888388,0.16171966,0.38214034,-0.04317503,-0.10738605,0.35918835,0.18232854,0.23457417,0.08062618
3768,4,CN47409PC,0.23943926,-0.22543462,0.20947039,-0.11886802,0.31091028,-0.2879783,-0.30367273,0.33751863,-0.32546362,-0.25064367,-0.16714032,-0.28517738,0.23834804,-0.12017742,0.18930767,-0.30253235,0.2048278,-0.33297196,0.30318722,0.30689868,0.18204676,-0.2231544,-0.36833295,0.31281248,0.22770257,0.24790649,-0.3143183,-0.080453604,-0.29471356,-0.10764868,0.41107938,-0.266809,0.3203934,0.19190551,0.1640536,0.1745054,-0.15071765,0.2907026,0.3191219,0.27609318,0.25282803,0.23922965,-0.1216492,-0.3074049,-0.093390964,0.31834066,-0.19816265,0.2508235,0.026974853,-0.2179366,0.15667917,-0.30309737,0.29824194,-0.2709862,0.35757717,0.2760662,0.15438001,0.3649189,-0.04113425,-0.10249997,0.3430331,0.17424585,0.22406556,0.07696758
3769,2,CN47415PC,0.20366527,-0.19220391,0.17813489,-0.10076845,0.2644929,-0.24529389,-0.25890452,0.2878192,-0.27688956,-0.21387644,-0.14294042,-0.2431846,0.20228003,-0.10201395,0.16162352,-0.25790253,0.17474759,-0.28371558,0.25861806,0.2613556,0.15542926,-0.19033048,-0.31455755,0.26657277,0.19426319,0.2107833,-0.26800564,-0.0684602,-0.25106123,-0.09216324,0.3501721,-0.22758006,0.27286246,0.16383746,0.13975842,0.1484192,-0.1287217,0.24769495,0.2715721,0.23476194,0.21524514,0.20359316,-0.103937775,-0.26192343,-0.079896465,0.2712917,-0.16902189,0.21312636,0.023311896,-0.1858246,0.13348235,-0.257668,0.25430053,-0.23096777,0.30557826,0.2358737,0.1312837,0.3107268,-0.034712356,-0.08712453,0.29219615,0.1488114,0.19099724,0.065454766
3770,2,CN47422PC,-0.7850122,0.59315723,-0.66685444,0.6917002,-1.0431858,0.9880287,0.8693559,-0.8779013,0.82171947,0.8983344,0.03494875,0.86373574,-0.65343237,0.13481721,-0.45876998,0.38694268,-0.6961256,0.8500447,-0.5358551,-0.7070635,-0.82430905,0.7126636,0.87131053,-0.98873425,-0.6820465,-0.564837,0.6622994,0.052085094,0.865009,0.6832177,-0.88312113,0.9070146,-0.60314196,-0.57851577,-0.017425507,-0.6308844,0.68210477,-1.1097705,-0.7716346,-0.63397354,-0.57512736,-0.72626805,0.5921548,0.57955813,0.41071498,-0.6785701,1.0096447,-0.37484464,-0.32213706,0.7192103,-0.45639658,0.7048486,-0.60676795,0.6282583,-0.68370444,-0.8887052,-0.48429248,-1.0466783,0.3198997,0.41547674,-0.53138125,-0.19171172,-0.6334857,-0.043545105
3771,10,CN47431PC,0.16291809,-0.15435354,0.14244322,-0.08015271,0.21162269,-0.19667558,-0.20791274,0.23121071,-0.22156286,-0.1719979,-0.115376316,-0.1953541,0.16119792,-0.08132545,0.1300908,-0.20706837,0.1404857,-0.22761174,0.20785297,0.20948122,0.12511145,-0.15294346,-0.25330645,0.21390493,0.15617517,0.16849935,-0.21525471,-0.05479951,-0.20134047,-0.074525066,0.28079766,-0.1828976,0.21872386,0.13186747,0.11208577,0.11870656,-0.10366793,0.19870847,0.21741204,0.18768495,0.17243761,0.1630026,-0.08376414,-0.21011923,-0.06452601,0.21770214,-0.13583004,0.17018868,0.019139726,-0.14924848,0.107060775,-0.20592315,0.20425048,-0.1853861,0.24635063,0.19009373,0.10497662,0.24900104,-0.027397707,-0.06961163,0.23429196,0.11984112,0.15333186,0.052341465
3772,7,CN47433PC,0.2307565,-0.21736914,0.20186491,-0.11447505,0.29964426,-0.2776183,-0.29280698,0.32545602,-0.31367412,-0.24171986,-0.16126673,-0.27498525,0.22959392,-0.11576894,0.18258841,-0.29170018,0.19752699,-0.32101688,0.29236978,0.29584485,0.17558639,-0.21518765,-0.35528105,0.30158958,0.21958646,0.23889627,-0.3030777,-0.07754267,-0.28411865,-0.10389019,0.3962965,-0.25728768,0.3088571,0.18509308,0.15815689,0.16817397,-0.14537898,0.28026417,0.30758104,0.2660616,0.24370623,0.23058027,-0.11735044,-0.29636604,-0.090115696,0.30692133,-0.19108985,0.24167398,0.026085813,-0.21014266,0.15104903,-0.29207113,0.28757685,-0.26127326,0.34495643,0.26631102,0.14877427,0.35176587,-0.039575584,-0.098768175,0.3306944,0.16807263,0.21603951,0.07417329
3773,2,CN47434PC,0.17058788,-0.16025403,0.15289652,-0.07020308,0.22011895,-0.20078297,-0.21744612,0.24860448,-0.23010813,-0.16992624,-0.13760737,-0.20448849,0.17274846,-0.09601152,0.13479835,-0.23454869,0.13968846,-0.23805557,0.22962362,0.22666754,0.11653455,-0.1549871,-0.26511964,0.21643448,0.1676985,0.18399827,-0.2349933,-0.06542262,-0.21217668,-0.061570883,0.29825267,-0.18320557,0.24234787,0.14013737,0.13604252,0.12509982,-0.09895587,0.20075125,0.2346781,0.20384566,0.18994232,0.17262651,-0.08318361,-0.23103616,-0.06149902,0.23753351,-0.12738778,0.19254716,0.016113833,-0.14931238,0.10784748,-0.22313643,0.21816872,-0.203947,0.2630271,0.19654007,0.11246911,0.26318434,-0.025920598,-0.07418323,0.26188058,0.13904816,0.1660594,0.06285103
3774,1,CN47435PC,0.1734675,-0.16415298,0.15168376,-0.08549011,0.22531073,-0.20926282,-0.22111447,0.24586661,-0.2358869,-0.18284021,-0.12251264,-0.20773737,0.17183404,-0.08668169,0.1382546,-0.2202293,0.14935608,-0.24213697,0.220996,0.22291145,0.1329607,-0.16262293,-0.2691643,0.22754058,0.16603611,0.17944662,-0.22891188,-0.05833625,-0.21421313,-0.07909157,0.29875863,-0.19446585,0.2327403,0.14014448,0.119250186,0.12639913,-0.11015433,0.21139103,0.23143403,0.19987313,0.18352044,0.17351146,-0.08898708,-0.22353129,-0.0685054,0.23157643,-0.14442338,0.18130521,0.020219896,-0.158718,0.113901295,-0.21931985,0.2172084,-0.19718716,0.2616846,0.20194612,0.1117875,0.26498178,-0.029291462,-0.074145705,0.2492833,0.1273415,0.16308339,0.055736486
3775,6,CN47436PC,0.23253122,-0.21901767,0.20341942,-0.11537295,0.30194697,-0.27973583,-0.29502788,0.32792154,-0.31608385,-0.24354383,-0.16246726,-0.27706847,0.23138322,-0.116670005,0.1839618,-0.29391423,0.19901924,-0.32346043,0.2945808,0.2981042,0.17690685,-0.21681601,-0.35794878,0.30388346,0.22124535,0.2407379,-0.30537522,-0.07813764,-0.28628418,-0.1046584,0.39931804,-0.25923377,0.31121507,0.1864855,0.15936214,0.16946808,-0.14647017,0.28239772,0.30993992,0.268112,0.24557067,0.23234816,-0.118229076,-0.2986223,-0.09078514,0.3092554,-0.19253549,0.24354409,0.026267527,-0.2117357,0.1521998,-0.29432485,0.28975675,-0.26325852,0.34753606,0.26830494,0.14992005,0.35445428,-0.039894167,-0.09953093,0.33321637,0.1693344,0.21767998,0.074744426
3776,4,CN47437PC,0.24920757,-0.23450845,0.21802673,-0.123810224,0.32358485,-0.29963353,-0.31589696,0.35108936,-0.33872706,-0.26068318,-0.17374824,-0.29664376,0.24819663,-0.12513706,0.19686699,-0.31471878,0.2130414,-0.3464217,0.3153571,0.3193345,0.18931483,-0.23211716,-0.38301665,0.3254385,0.2368334,0.25804317,-0.32696426,-0.08372848,-0.30663309,-0.11187707,0.4277105,-0.2775207,0.33337206,0.19956966,0.17068756,0.18162839,-0.15672377,0.30244613,0.33210567,0.2873789,0.26309025,0.24896042,-0.1264854,-0.3198239,-0.097075716,0.33118767,-0.20611972,0.26111692,0.027975045,-0.22670497,0.16301319,-0.31550214,0.3102404,-0.28191346,0.37177578,0.287041,0.16068658,0.3797164,-0.04288779,-0.10669833,0.35691446,0.18119088,0.23309506,0.08011122
3777,3,CN47439PC,0.20112379,-0.18984309,0.17590873,-0.099482596,0.26119527,-0.24226145,-0.25572404,0.2842884,-0.2734387,-0.21126437,-0.14122118,-0.24020131,0.19971764,-0.100723565,0.15965676,-0.2547319,0.1726106,-0.28021628,0.2554517,0.2581201,0.15353827,-0.18799856,-0.3107372,0.26328775,0.19188756,0.20814596,-0.26471543,-0.067608155,-0.24796003,-0.09106311,0.34584507,-0.2247931,0.2694857,0.16184342,0.1380324,0.14656596,-0.12715903,0.24463956,0.26819402,0.23182565,0.21257515,0.20106144,-0.1026795,-0.2586923,-0.07893778,0.26794922,-0.16695164,0.21044825,0.02305167,-0.18354326,0.13183437,-0.25444058,0.2511788,-0.22812475,0.3018841,0.2330183,0.12964287,0.30687684,-0.034256127,-0.086032204,0.28858453,0.14700447,0.18864797,0.06463686
3778,2,CN47444PC,0.24309738,-0.22883266,0.21267465,-0.12071882,0.31565678,-0.29234305,-0.30825058,0.3426007,-0.33043063,-0.25440335,-0.16961491,-0.28947142,0.24203624,-0.12203474,0.19213855,-0.30709603,0.2079037,-0.33800873,0.3077447,0.31155577,0.18476857,-0.22651085,-0.37383184,0.31754076,0.23112197,0.25170255,-0.3190541,-0.08168001,-0.2991773,-0.109232165,0.41730756,-0.2708204,0.32525378,0.19477564,0.16653794,0.17717287,-0.15296687,0.29510042,0.32398418,0.28031957,0.25667113,0.24287371,-0.12346031,-0.31205568,-0.09477086,0.32315174,-0.20114249,0.25467828,0.027349414,-0.22122025,0.1590512,-0.3077428,0.30273524,-0.27507833,0.3628944,0.28017616,0.15674175,0.3704604,-0.041790932,-0.104072206,0.34823152,0.17684668,0.227447,0.07814484
3779,1,CN47446PC,0.20202874,-0.19068371,0.1767014,-0.09994045,0.26236945,-0.24334121,-0.2568565,0.28554562,-0.27466744,-0.21219444,-0.14183335,-0.24126357,0.20063002,-0.10118303,0.16035707,-0.25586087,0.17337152,-0.28146225,0.25657916,0.25927216,0.1542116,-0.18882889,-0.3120975,0.26445743,0.19273345,0.20908503,-0.265887,-0.06791154,-0.24906428,-0.091454834,0.3473858,-0.22578545,0.27068806,0.16255344,0.13864699,0.14722584,-0.12771545,0.2457275,0.26939684,0.23287117,0.21352585,0.20196292,-0.10312753,-0.2598428,-0.07927914,0.26913938,-0.16768879,0.21140185,0.023144329,-0.18435559,0.13242117,-0.25558975,0.25229034,-0.22913706,0.30319947,0.23403502,0.13022712,0.3082477,-0.034418575,-0.08642115,0.28987053,0.14764786,0.18948448,0.06492809
3780,3,CN47447PC,0.16003676,-0.15167706,0.13991939,-0.078694925,0.2078841,-0.19323766,-0.20430699,0.2272078,-0.21765058,-0.16903657,-0.113427185,-0.19197188,0.1582929,-0.07986251,0.12786105,-0.20347378,0.13806297,-0.2236445,0.20426326,0.20581307,0.12296759,-0.15029973,-0.24897523,0.21018066,0.15348187,0.16550936,-0.21152456,-0.053833526,-0.1978246,-0.07327782,0.27589202,-0.179738,0.21489559,0.1296068,0.11012896,0.116605505,-0.101896316,0.19524452,0.21358225,0.18435602,0.16941059,0.16013233,-0.08233762,-0.20645604,-0.06343912,0.21391268,-0.13348296,0.16715245,0.018844701,-0.14666209,0.10519244,-0.20226415,0.20071132,-0.18216291,0.2421625,0.18685651,0.10311638,0.24463625,-0.026880471,-0.06837325,0.23019741,0.11779256,0.15066846,0.05141419
3781,2,CN47456PC,0.26272348,-0.2470635,0.22986574,-0.1306485,0.34112203,-0.31576034,-0.33281106,0.36986652,-0.35707906,-0.2745744,-0.18289132,-0.31250924,0.26182365,-0.1319995,0.20732647,-0.3315806,0.22440614,-0.36503148,0.332196,0.33654135,0.19937132,-0.24451853,-0.40333378,0.34290853,0.24946728,0.27206886,-0.3444619,-0.08825976,-0.3231256,-0.1177277,0.45072216,-0.29234195,0.35132995,0.21017417,0.17986664,0.19148414,-0.16503416,0.31869504,0.3500707,0.30299446,0.27728963,0.2624244,-0.13317706,-0.33700746,-0.10217413,0.34896344,-0.21712953,0.27535945,0.029358964,-0.23883736,0.1717773,-0.332666,0.32684213,-0.297033,0.39142174,0.30222633,0.16941272,0.40019095,-0.045314074,-0.112507395,0.3761214,0.19080038,0.24558876,0.08446094
3782,4,CN47457PC,0.26493508,-0.24911787,0.23180294,-0.13176744,0.3439916,-0.31839913,-0.33557868,0.372939,-0.36008194,-0.2768474,-0.18438739,-0.3151053,0.26405343,-0.13312237,0.20903793,-0.33433968,0.22626573,-0.36807656,0.3349513,0.33935687,0.20101684,-0.24654774,-0.40665826,0.34576714,0.25153455,0.27436385,-0.34732497,-0.0890012,-0.32582423,-0.11868503,0.45448753,-0.29476714,0.35426837,0.21190938,0.18136859,0.19309682,-0.16639398,0.32135382,0.35301027,0.30554962,0.27961305,0.26462752,-0.134272,-0.33981916,-0.10300838,0.3518721,-0.21893103,0.27768993,0.029585414,-0.24082255,0.17321135,-0.3354745,0.3295586,-0.299507,0.39463636,0.3047111,0.17084055,0.40354118,-0.04571108,-0.11345792,0.3792642,0.19237277,0.24763308,0.08517267
3783,2,CN47459PC,0.0011584908,0.004010305,0.025265992,0.094513915,-0.008399695,0.029895052,-0.0051822513,0.05128567,0.009735152,0.060434744,-0.12031944,-0.006621927,0.023749627,-0.07133083,-0.0032728016,-0.12576658,-0.0439007,-0.004255593,0.088708326,0.053381294,-0.09047776,0.029061243,-0.012753755,-0.044350535,0.03370872,0.05137293,-0.072046086,-0.054918718,-0.01385349,0.1041618,0.035649568,0.04842852,0.09395292,0.020166554,0.12763685,0.0056826845,0.059256792,-0.043764055,0.05035439,0.049737282,0.06577818,0.01524502,0.025952533,-0.079790205,0.03656773,0.070730254,0.094691865,0.095816165,-0.023373604,0.041427463,-0.025788829,-0.050667346,0.035827607,-0.070974536,0.0490036,-0.0060824454,0.017717414,0.020798638,0.020682815,-0.008174613,0.11673733,0.09683898,0.041195452,0.05455967
3784,2,CN47461PC,-0.018813536,0.022590466,0.00803934,0.10387564,-0.033926338,0.05369833,0.019919649,0.023535252,0.037495628,0.08095695,-0.10591014,0.017052546,0.0033939779,-0.06086148,-0.018710464,-0.09965288,-0.060526587,0.023362458,0.06283534,0.027542174,-0.10510596,0.047061138,0.01787065,-0.07009485,0.015215762,0.0301354,-0.04535637,-0.0475317,0.010580018,0.112406865,0.0007817894,0.07026327,0.06670676,0.0042931065,0.11342475,-0.008551829,0.0708732,-0.06753406,0.023019865,0.026314877,0.044396326,-0.0048129633,0.035397157,-0.05347798,0.043497223,0.043630682,0.110037625,0.07378295,-0.024902504,0.059245415,-0.038631596,-0.024901375,0.010985404,-0.048476323,0.019110307,-0.028516218,0.0045835227,-0.009278074,0.024209438,8.043274e-05,0.08720789,0.08216077,0.022810578,0.047444504
